   2.1302732371148284e+02	   2.5697686375321337e+02	
   2.1509057661936438e+02	   2.5559897172236501e+02	
   2.1646504634166027e+02	   2.5387660668380460e+02	
   2.1714984812154893e+02	   2.5112082262210797e+02	
   2.1783464990143756e+02	   2.4836503856041128e+02	
   2.1783111087415131e+02	   2.4560925449871462e+02	
   2.1782845660368662e+02	   2.4354241645244213e+02	
   2.1782403281957880e+02	   2.4009768637532130e+02	
   2.1747588101029433e+02	   2.3699742930591256e+02	
   2.1747234198300808e+02	   2.3424164524421593e+02	
   2.1643540698813797e+02	   2.3079691516709508e+02	
   2.1539847199326780e+02	   2.2735218508997428e+02	
   2.1401780897322098e+02	   2.2425192802056554e+02	
   2.1298352824881553e+02	   2.2287403598971721e+02	
   2.1091850582729083e+02	   2.2287403598971721e+02	
   2.0919898094458603e+02	   2.2390745501285346e+02	
   2.0713484327988292e+02	   2.2459640102827763e+02	
   2.0472697759000314e+02	   2.2562982005141387e+02	
   2.0197405673971431e+02	   2.2597429305912593e+02	
   1.9887696548583816e+02	   2.2631876606683801e+02	
   1.9922511729512263e+02	   2.2941902313624675e+02	
   1.9922998345764120e+02	   2.3320822622107968e+02	
   1.9957813526692567e+02	   2.3630848329048843e+02	
   1.9992628707621014e+02	   2.3940874035989714e+02	
   2.0165112049984441e+02	   2.4250899742930591e+02	
   2.0303222589830193e+02	   2.4595372750642670e+02	
   2.0475661694352544e+02	   2.4870951156812336e+02	
   2.0544716964275420e+02	   2.5043187660668380e+02	
   2.0751573109156516e+02	   2.5318766066838043e+02	
   2.0889506697637961e+02	   2.5525449871465293e+02	
   2.1130602931513482e+02	   2.5663239074550125e+02	
