   2.7942743841285574e+02	   2.3768637532133673e+02	
   2.8149069132073731e+02	   2.3630848329048843e+02	
   2.8252054826103500e+02	   2.3424164524421593e+02	
   2.8251656685533794e+02	   2.3114138817480716e+02	
   2.8182557177769837e+02	   2.2907455012853467e+02	
   2.8078952153964980e+02	   2.2631876606683801e+02	
   2.7975302892319041e+02	   2.2321850899742930e+02	
   2.7837280828155446e+02	   2.2046272493573261e+02	
   2.7699170288309688e+02	   2.1701799485861181e+02	
   2.7595609502345906e+02	   2.1460668380462724e+02	
   2.7423214635664635e+02	   2.1219537275064263e+02	
   2.7285192571501034e+02	   2.0943958868894600e+02	
   2.7112886180501920e+02	   2.0771722365038559e+02	
   2.6906074273461911e+02	   2.0530591259640101e+02	
   2.6699173890739741e+02	   2.0220565552699227e+02	
   2.6526690548376314e+02	   1.9910539845758350e+02	
   2.6319834403495224e+02	   1.9634961439588687e+02	
   2.6044630794148509e+02	   1.9738303341902312e+02	
   2.5803844225160526e+02	   1.9841645244215937e+02	
   2.5597474696531293e+02	   1.9944987146529559e+02	
   2.5391193643584216e+02	   2.0117223650385603e+02	
   2.5219329630995890e+02	   2.0289460154241644e+02	
   2.4944126021649168e+02	   2.0392802056555266e+02	
   2.4703339452661189e+02	   2.0496143958868893e+02	
   2.4531342726549619e+02	   2.0565038560411310e+02	
   2.4600574947836813e+02	   2.0875064267352181e+02	
   2.4773014052359159e+02	   2.1150642673521847e+02	
   2.4911080354363841e+02	   2.1460668380462724e+02	
   2.5083475221045111e+02	   2.1701799485861181e+02	
   2.5324792644126026e+02	   2.2011825192802053e+02	
   2.5531693026848191e+02	   2.2321850899742930e+02	
   2.5669626615329639e+02	   2.2528534704370179e+02	
   2.5876482760210735e+02	   2.2804113110539842e+02	
   2.6186634264009132e+02	   2.3114138817480716e+02	
   2.6358984892849321e+02	   2.3320822622107968e+02	
   2.6565708324207179e+02	   2.3493059125964007e+02	
   2.6875727114482351e+02	   2.3699742930591256e+02	
   2.7116779110516791e+02	   2.3803084832904881e+02	
   2.7392203909068905e+02	   2.3871979434447297e+02	
   2.7667540231938858e+02	   2.3871979434447297e+02	
