   1.0853488881459880e+02	   9.4385604113110531e+01	
   1.1059902647930188e+02	   9.3696658097686367e+01	
   1.1231766660518521e+02	   9.1974293059125941e+01	
   1.1334663878866131e+02	   8.9218508997429296e+01	
   1.1471978137572481e+02	   8.6462724935732638e+01	
   1.1609336634119913e+02	   8.4051413881748047e+01	
   1.1746695130667345e+02	   8.1640102827763485e+01	
   1.1849548111173873e+02	   7.8539845758354730e+01	
   1.2055652212756638e+02	   7.5439588688946003e+01	
   1.2261800552180479e+02	   7.2683804627249316e+01	
   1.2433664564768810e+02	   7.0961439588688961e+01	
   1.2777569541309786e+02	   6.8894601542416453e+01	
   1.3052684674974353e+02	   6.7172236503856027e+01	
   1.3362305324679818e+02	   6.6138817480719766e+01	
   1.3672102925749593e+02	   6.6483290488431862e+01	
   1.4119524450413272e+02	   6.6483290488431862e+01	
   1.4429322051483049e+02	   6.6827763496143945e+01	
   1.4704791087876239e+02	   6.7861182519280192e+01	
   1.5083555483186743e+02	   6.9239074550128535e+01	
   1.5393530035620824e+02	   7.0961439588688961e+01	
   1.5600209229137610e+02	   7.2339331619537234e+01	
   1.5841393938695290e+02	   7.4406169665809742e+01	
   1.6151456966811531e+02	   7.6817480719794332e+01	
   1.6392553200687061e+02	   7.8195372750642676e+01	
   1.6702350801756833e+02	   7.8539845758354730e+01	
   1.6908676092544991e+02	   7.7161953727506415e+01	
   1.7011573310892598e+02	   7.4406169665809742e+01	
   1.6942296851764326e+02	   7.0961439588688961e+01	
   1.6804274787600730e+02	   6.8205655526992302e+01	
   1.6631968396601613e+02	   6.6483290488431862e+01	
   1.6390916400567173e+02	   6.5449871465295601e+01	
   1.6149731691009487e+02	   6.3383033419023093e+01	
   1.5943008259651631e+02	   6.1660668380462731e+01	
   1.5736284828293773e+02	   5.9938303341902305e+01	
   1.5391893235500936e+02	   5.8215938303341886e+01	
   1.5116424199107752e+02	   5.7182519280205632e+01	
   1.4806538122355815e+02	   5.6149100257069378e+01	
   1.4496696283444962e+02	   5.5460154241645206e+01	
   1.4152525879857518e+02	   5.5460154241645206e+01	
   1.3877278032669719e+02	   5.6149100257069378e+01	
   1.3636358750158507e+02	   5.6149100257069378e+01	
   1.3292409535776454e+02	   5.7871465295629804e+01	
   1.2982656172547757e+02	   5.7871465295629804e+01	
   1.2776375119600678e+02	   5.9593830334190223e+01	
   1.2466798707736292e+02	   6.0971722365038559e+01	
   1.2157133820189749e+02	   6.1660668380462731e+01	
   1.1985358283283573e+02	   6.4071979434447272e+01	
   1.1710154673936853e+02	   6.5105398457583519e+01	
   1.1572707701707265e+02	   6.6827763496143945e+01	
   1.1435260729477676e+02	   6.8550128534704371e+01	
   1.1297857995089169e+02	   7.0616966580976865e+01	
   1.1229245103577071e+02	   7.2339331619537234e+01	
   1.1023008288471071e+02	   7.4406169665809742e+01	
   1.0851276989405976e+02	   7.7161953727506415e+01	
   1.0782885287099268e+02	   8.0606683804627238e+01	
   1.0714360871269324e+02	   8.3017994858611800e+01	
   1.0645924931121537e+02	   8.6118251928020555e+01	
   1.0577577466655907e+02	   8.9907455012853461e+01	
   1.0715643768660590e+02	   9.3007712082262188e+01	
