   2.4348817394261476e+02	   1.2435475578406168e+02	
   2.4692899322166761e+02	   1.2366580976863752e+02	
   2.5002519971872229e+02	   1.2263239074550127e+02	
   2.5312140621577697e+02	   1.2159897172236501e+02	
   2.5621761271283157e+02	   1.2056555269922879e+02	
   2.5931293445306471e+02	   1.1884318766066836e+02	
   2.6137530260412473e+02	   1.1677634961439588e+02	
   2.6412689631918107e+02	   1.1539845758354754e+02	
   2.6653343487382853e+02	   1.1333161953727503e+02	
   2.6893820391483280e+02	   1.0988688946015422e+02	
   2.7134208819901556e+02	   1.0575321336760923e+02	
   2.7236929086884851e+02	   1.0161953727506425e+02	
   2.7339737829550302e+02	   9.8174807197943437e+01	
   2.7339251213298445e+02	   9.4385604113110531e+01	
   2.7269797802805863e+02	   8.9562982005141379e+01	
   2.7234982621877418e+02	   8.6462724935732638e+01	
   2.7165750400590218e+02	   8.3362467866323883e+01	
   2.7062012663262129e+02	   7.9573264781490977e+01	
   2.6889573558739784e+02	   7.6817480719794332e+01	
   2.6682717413858694e+02	   7.4061696658097659e+01	
   2.6544695349695093e+02	   7.1305912596401043e+01	
   2.6337883442655078e+02	   6.8894601542416453e+01	
   2.6165532813814889e+02	   6.6827763496143945e+01	
   2.5958897858139193e+02	   6.5794344473007683e+01	
   2.5786547229298998e+02	   6.3727506426735182e+01	
   2.5545406757582396e+02	   6.2005141388174813e+01	
   2.5269849245507052e+02	   6.0282776349614394e+01	
   2.4925457652714218e+02	   5.8560411311053969e+01	
   2.4615571575962281e+02	   5.7526992287917714e+01	
   2.4305729737051428e+02	   5.6838046272493550e+01	
   2.3927098055264162e+02	   5.6493573264781460e+01	
   2.3548466373476896e+02	   5.6149100257069378e+01	
   2.3238713010248196e+02	   5.6149100257069378e+01	
   2.2929092360542728e+02	   5.7182519280205632e+01	
   2.2653888751196010e+02	   5.8215938303341886e+01	
   2.2344223863649464e+02	   5.8904884318766051e+01	
   2.2172448326743287e+02	   6.1316195372750649e+01	
   2.1931705995596388e+02	   6.2694087403599013e+01	
   2.1725513418331474e+02	   6.5105398457583519e+01	
   2.1553737881425297e+02	   6.7516709511568109e+01	
   2.1416467860560022e+02	   7.0616966580976865e+01	
   2.1210275283295098e+02	   7.3028277634961412e+01	
   2.1072961024588747e+02	   7.5784061696658085e+01	
   2.1038897886958625e+02	   7.8539845758354730e+01	
   2.0936000668611021e+02	   8.1295629820051403e+01	
   2.0798863361268980e+02	   8.5429305912596391e+01	
   2.0833855493561740e+02	   8.9907455012853461e+01	
   2.0834209396290365e+02	   9.2663239074550106e+01	
   2.0938035609300613e+02	   9.7141388174807176e+01	
   2.1007267830587804e+02	   1.0024164524421592e+02	
   2.1042038773675168e+02	   1.0299742930591259e+02	
   2.1248939156397338e+02	   1.0609768637532132e+02	
   2.1421334023078609e+02	   1.0850899742930588e+02	
   2.1593861603283113e+02	   1.1195372750642673e+02	
   2.1800673510323128e+02	   1.1436503856041129e+02	
   2.2007308465998824e+02	   1.1539845758354754e+02	
   2.2214031897356682e+02	   1.1712082262210794e+02	
   2.2558511965831673e+02	   1.1953213367609253e+02	
   2.2902770845101270e+02	   1.2022107969151671e+02	
   2.3178284119335541e+02	   1.2159897172236501e+02	
   2.3556960038963888e+02	   1.2228791773778917e+02	
   2.3832429075357072e+02	   1.2332133676092543e+02	
   2.4038975555350621e+02	   1.2366580976863752e+02	
