   2.0570419149941785e+02	   1.8257069408740358e+02	
   2.0811205718929762e+02	   1.8153727506426733e+02	
   2.1051992287917739e+02	   1.8050385604113109e+02	
   2.1327195897264460e+02	   1.7947043701799484e+02	
   2.1533476950211539e+02	   1.7774807197943443e+02	
   2.1705208249276635e+02	   1.7499228791773777e+02	
   2.1773644189424422e+02	   1.7189203084832903e+02	
   2.1773246048854722e+02	   1.6879177377892029e+02	
   2.1772847908285019e+02	   1.6569151670951155e+02	
   2.1703792638362137e+02	   1.6396915167095113e+02	
   2.1600187614557279e+02	   1.6121336760925448e+02	
   2.1427836985717084e+02	   1.5914652956298198e+02	
   2.1152323711482816e+02	   1.5776863753213365e+02	
   2.0842349159048732e+02	   1.5604627249357324e+02	
   2.0601252925173205e+02	   1.5466838046272491e+02	
   2.0429079247697325e+02	   1.5397943444730075e+02	
   2.0188027251662882e+02	   1.5294601542416450e+02	
   1.9878229650593107e+02	   1.5260154241645242e+02	
   1.9671727408440640e+02	   1.5260154241645242e+02	
   1.9396391085570681e+02	   1.5260154241645242e+02	
   1.9121231714065041e+02	   1.5397943444730075e+02	
   1.8949500414999946e+02	   1.5673521850899741e+02	
   1.8812230394134667e+02	   1.5983547557840618e+02	
   1.8812584296863292e+02	   1.6259125964010281e+02	
   1.8847311002109586e+02	   1.6500257069408738e+02	
   1.8813336340161621e+02	   1.6844730077120821e+02	
   1.8916985601807556e+02	   1.7154755784061695e+02	
   1.9020546387771338e+02	   1.7395886889460152e+02	
   1.9193118205816921e+02	   1.7774807197943443e+02	
   1.9468808431415496e+02	   1.8050385604113109e+02	
   1.9744321705649764e+02	   1.8188174807197939e+02	
   2.0054207782401701e+02	   1.8291516709511566e+02	
   2.0295082827071829e+02	   1.8257069408740358e+02	
