   3.0903671020323461e+01	   2.1219537275064263e+02	
   3.4344490299376353e+01	   2.1150642673521847e+02	
   3.6407300828847106e+01	   2.0978406169665809e+02	
   3.8124613819498080e+01	   2.0702827763496143e+02	
   3.9497756406561621e+01	   2.0427249357326474e+02	
   3.9150046975687928e+01	   2.0151670951156811e+02	
   3.8801895166403455e+01	   1.9841645244215937e+02	
   3.6734218474414106e+01	   1.9634961439588687e+02	
   3.4667426539246314e+01	   1.9497172236503852e+02	
   3.2601519360900092e+01	   1.9428277634961438e+02	
   3.0191441778966421e+01	   1.9359383033419022e+02	
   2.7783133710675877e+01	   1.9428277634961438e+02	
   2.5720323181205114e+01	   1.9600514138817479e+02	
   2.3314227004968473e+01	   1.9841645244215937e+02	
   2.2285254821492380e+01	   2.0117223650385603e+02	
   2.1945065823601976e+01	   2.0427249357326474e+02	
   2.3324401708416431e+01	   2.0633933161953726e+02	
   2.4704622350052446e+01	   2.0909511568123392e+02	
   2.7460197470805905e+01	   2.1081748071979430e+02	
