   1.4791497256389272e+02	   2.0702827763496143e+02	
   1.5032416538900480e+02	   2.0702827763496143e+02	
   1.5204545978535285e+02	   2.0737275064267351e+02	
   1.5445332547523259e+02	   2.0633933161953726e+02	
   1.5617196560111594e+02	   2.0461696658097685e+02	
   1.5720049540618123e+02	   2.0151670951156811e+02	
   1.5719651400048420e+02	   1.9841645244215937e+02	
   1.5547212295526072e+02	   1.9566066838046271e+02	
   1.5409278707044621e+02	   1.9359383033419022e+02	
   1.5236883840363356e+02	   1.9118251928020564e+02	
   1.4961370566129088e+02	   1.8980462724935731e+02	
   1.4754912561817702e+02	   1.9014910025706939e+02	
   1.4582827360023978e+02	   1.9014910025706939e+02	
   1.4376546307076902e+02	   1.9187146529562980e+02	
   1.4135715500247849e+02	   1.9256041131105397e+02	
   1.4032862519741317e+02	   1.9566066838046271e+02	
   1.3930053777075867e+02	   1.9910539845758350e+02	
   1.4067987365557309e+02	   2.0117223650385603e+02	
   1.4206053667561991e+02	   2.0427249357326474e+02	
   1.4412821336760925e+02	   2.0633933161953726e+02	
   1.4619367816754470e+02	   2.0668380462724934e+02	
